           Num   Time(s)  PosAbs(mm)  Pos(mm)  Pos(%)  Load(kN)
4570    4551.0   380.765      9.3217   9.5189     0.0   23.3224
4581    4561.0   381.165      9.3219   9.5191     0.0   23.2984
4591    4571.0   381.565      9.3219   9.5192     0.0   23.2804
4601    4581.0   381.965      9.3216   9.5189     0.0   23.2734
4611    4591.0   382.365      9.3216   9.5189     0.0   23.2523
4621    4601.0   382.765      9.3215   9.5187     0.0   23.2381
4631    4611.0   383.165      9.3217   9.5189     0.0   23.2264
4641    4621.0   383.565      9.3216   9.5189     0.0   23.2215
4651    4631.0   383.965      9.3218   9.5190     0.0   23.1972
4661    4641.0   384.365      9.3215   9.5187     0.0   23.1866
4671    4651.0   384.765      9.3210   9.5183     0.0   23.1760
4681    4661.0   385.165      9.3213   9.5185     0.0   23.1562
4691    4671.0   385.565      9.3213   9.5185     0.0   23.1499
4701    4681.0   385.965      9.3219   9.5192     0.0   23.1318
4711    4691.0   386.365      9.3219   9.5191     0.0   23.1078
4721    4701.0   386.765      9.3223   9.5195     0.0   23.0941
4731    4711.0   387.165      9.3215   9.5187     0.0   23.0901
4741    4721.0   387.565      9.3221   9.5194     0.0   23.0784
4751    4731.0   387.965      9.3221   9.5193     0.0   23.0761
4761    4741.0   388.365      9.3221   9.5193     0.0   23.0652
4771    4751.0   388.765      9.3221   9.5194     0.0   23.0491
4781    4761.0   389.165      9.3224   9.5196     0.0   23.0576
4791    4771.0   389.565      9.3219   9.5191     0.0   23.0353
4801    4781.0   389.965      9.3221   9.5194     0.0   23.0148
4811    4791.0   390.365      9.3217   9.5190     0.0   23.0046
4821    4801.0   390.765      9.3219   9.5191     0.0   22.9942
4831    4811.0   391.165      9.3221   9.5193     0.0   22.9882
4841    4821.0   391.565      9.3220   9.5192     0.0   22.9777
4851    4831.0   391.965      9.3213   9.5186     0.0   22.9571
4861    4841.0   392.365      9.3214   9.5187     0.0   22.9390
4871    4851.0   392.765      9.3211   9.5183     0.0   22.9334
4881    4861.0   393.165      9.3219   9.5191     0.0   22.9282
4891    4871.0   393.565      9.3224   9.5196     0.0   22.9161
4901    4881.0   393.965      9.3216   9.5189     0.0   22.9025
4911    4891.0   394.365      9.3211   9.5184     0.0   22.9054
4921    4901.0   394.765      9.3217   9.5189     0.0   22.8850
4931    4911.0   395.165      9.3215   9.5187     0.0   22.8778
4941    4921.0   395.565      9.3217   9.5189     0.0   22.8734
4951    4931.0   395.965      9.3215   9.5187     0.0   22.8694
4961    4941.0   396.365      9.3214   9.5186     0.0   22.8522
4971    4951.0   396.765      9.3218   9.5191     0.0   22.8317
4981    4961.0   397.165      9.3215   9.5187     0.0   22.8231
4991    4971.0   397.565      9.3220   9.5192     0.0   22.8185
5001    4981.0   397.965      9.3218   9.5191     0.0   22.8039
5011    4991.0   398.365      9.3216   9.5189     0.0   22.7930
5021    5001.0   398.765      9.3221   9.5194     0.0   22.7815
5031    5011.0   399.165      9.3216   9.5188     0.0   22.7751
5041    5021.0   399.565      9.3218   9.5190     0.0   22.7593
5051    5031.0   399.965      9.3213   9.5185     0.0   22.7512
5061    5041.0   400.365      9.3211   9.5183     0.0   22.7517
5071    5051.0   400.765      9.3219   9.5191     0.0   22.7443
5081    5061.0   401.165      9.3219   9.5191     0.0   22.7386
5091    5071.0   401.565      9.3213   9.5185     0.0   22.7127
5101    5081.0   401.965      9.3216   9.5188     0.0   22.7243
5111    5091.0   402.365      9.3213   9.5185     0.0   22.7009
5121    5101.0   402.765      9.3217   9.5189     0.0   22.7003
5131    5111.0   403.165      9.3218   9.5190     0.0   22.6926
5141    5121.0   403.565      9.3219   9.5191     0.0   22.6909
5151    5131.0   403.965      9.3220   9.5192     0.0   22.6728
5161    5141.0   404.365      9.3212   9.5185     0.0   22.6838
5171    5151.0   404.765      9.3216   9.5188     0.0   22.6671
5181    5161.0   405.165      9.3215   9.5187     0.0   22.6777
5191    5171.0   405.565      9.3218   9.5190     0.0   22.6588
5201    5181.0   405.965      9.3221   9.5194     0.0   22.6535
5211    5191.0   406.365      9.3222   9.5194     0.0   22.6467
5221    5201.0   406.765      9.3221   9.5194     0.0   22.6305
5231    5211.0   407.165      9.3215   9.5188     0.0   22.6230
5241    5221.0   407.565      9.3222   9.5194     0.0   22.6303
5251    5231.0   407.965      9.3218   9.5190     0.0   22.6147
5261    5241.0   408.365      9.3221   9.5193     0.0   22.5950
5271    5251.0   408.765      9.3222   9.5194     0.0   22.5907
5281    5261.0   409.165      9.3222   9.5195     0.0   22.5926
5291    5271.0   409.565      9.3221   9.5193     0.0   22.6227
5301    5281.0   409.965      9.3220   9.5192     0.0   22.5818
5311    5291.0   410.365      9.3222   9.5195     0.0   22.6074
5321    5301.0   410.765      9.3216   9.5188     0.0   22.5746
5331    5311.0   411.165      9.3216   9.5188     0.0   22.5582
5341    5321.0   411.565      9.3218   9.5191     0.0   22.5391
5351    5331.0   411.965      9.3218   9.5190     0.0   22.5515
5361    5341.0   412.365      9.3220   9.5192     0.0   22.5482
5371    5351.0   412.765      9.3219   9.5192     0.0   22.5305
5381    5361.0   413.165      9.3224   9.5197     0.0   22.5216
5391    5371.0   413.565      9.3212   9.5184     0.0   22.5110
5401    5381.0   413.965      9.3218   9.5190     0.0   22.5061
5411    5391.0   414.365      9.3218   9.5190     0.0   22.4984
5421    5401.0   414.765      9.3219   9.5191     0.0   22.5000
5431    5411.0   415.165      9.3216   9.5189     0.0   22.4884
5441    5421.0   415.565      9.3215   9.5187     0.0   22.4832
5451    5431.0   415.965      9.3219   9.5192     0.0   22.4697
5461    5441.0   416.365      9.3218   9.5190     0.0   22.4540
5471    5451.0   416.765      9.3222   9.5194     0.0   22.4540
5481    5461.0   417.165      9.3218   9.5190     0.0   22.4435
5491    5471.0   417.565      9.3218   9.5191     0.0   22.4310
5501    5481.0   417.965      9.3215   9.5188     0.0   22.4187
5511    5491.0   418.365      9.3221   9.5193     0.0   22.4075
5521    5501.0   418.765      9.3218   9.5190     0.0   22.3984
5531    5511.0   419.165      9.3218   9.5191     0.0   22.3960
5541    5521.0   419.565      9.3222   9.5195     0.0   22.4182
5551    5531.0   419.965      9.3225   9.5198     0.0   22.4130
5561    5541.0   420.365      9.3217   9.5190     0.0   22.4252
5571    5551.0   420.765      9.3220   9.5192     0.0   22.4099
5581    5561.0   421.165      9.3218   9.5190     0.0   22.3831
5591    5571.0   421.565      9.3219   9.5192     0.0   22.3900
5601    5581.0   421.965      9.3218   9.5191     0.0   22.3776
5611    5591.0   422.365      9.3217   9.5189     0.0   22.3824
5621    5601.0   422.765      9.3220   9.5192     0.0   22.3708
5631    5611.0   423.165      9.3216   9.5188     0.0   22.3627
5641    5621.0   423.565      9.3220   9.5192     0.0   22.3500
5651    5631.0   423.965      9.3223   9.5195     0.0   22.3704
5661    5641.0   424.365      9.3219   9.5192     0.0   22.3395
5671    5651.0   424.765      9.3218   9.5190     0.0   22.3513
5681    5661.0   425.165      9.3221   9.5193     0.0   22.3452
5691    5671.0   425.565      9.3215   9.5188     0.0   22.3379
5701    5681.0   425.965      9.3211   9.5183     0.0   22.3201
5711    5691.0   426.365      9.3222   9.5194     0.0   22.3154
5721    5701.0   426.765      9.3217   9.5189     0.0   22.3150
5731    5711.0   427.165      9.3219   9.5192     0.0   22.3064
5741    5721.0   427.565      9.3220   9.5193     0.0   22.3038
5751    5731.0   427.965      9.3215   9.5187     0.0   22.2978
5761    5741.0   428.365      9.3217   9.5190     0.0   22.2904
5771    5751.0   428.765      9.3218   9.5190     0.0   22.2855
5781    5761.0   429.165      9.3217   9.5190     0.0   22.2843
5791    5771.0   429.565      9.3218   9.5190     0.0   22.2748
5801    5781.0   429.965      9.3221   9.5194     0.0   22.2674
5811    5791.0   430.365      9.3220   9.5192     0.0   22.2551
5821    5801.0   430.765      9.3223   9.5195     0.0   22.2575
5831    5811.0   431.165      9.3220   9.5192     0.0   22.2414
5841    5821.0   431.565      9.3217   9.5190     0.0   22.2399
5851    5831.0   431.965      9.3223   9.5195     0.0   22.2371
5861    5841.0   432.365      9.3219   9.5191     0.0   22.2232
5871    5851.0   432.765      9.3221   9.5193     0.0   22.2238
5881    5861.0   433.165      9.3223   9.5195     0.0   22.2209
5891    5871.0   433.565      9.3217   9.5189     0.0   22.2414
5901    5881.0   433.965      9.3221   9.5193     0.0   22.2359
5911    5891.0   434.365      9.3218   9.5190     0.0   22.2192
5921    5901.0   434.765      9.3224   9.5196     0.0   22.1984
5931    5911.0   435.165      9.3220   9.5192     0.0   22.2020
5941    5921.0   435.565      9.3221   9.5193     0.0   22.2006
5951    5931.0   435.965      9.3220   9.5192     0.0   22.1907
5961    5941.0   436.365      9.3220   9.5192     0.0   22.1831
5971    5951.0   436.765      9.3218   9.5191     0.0   22.1698
5981    5961.0   437.165      9.3219   9.5192     0.0   22.1554
5991    5971.0   437.565      9.3219   9.5192     0.0   22.1656
6001    5981.0   437.965      9.3215   9.5188     0.0   22.1470
6011    5991.0   438.365      9.3218   9.5191     0.0   22.1546
6021    6001.0   438.765      9.3221   9.5193     0.0   22.1356
6031    6011.0   439.165      9.3221   9.5193     0.0   22.1307
6041    6021.0   439.565      9.3220   9.5192     0.0   22.1338
6051    6031.0   439.965      9.3218   9.5190     0.0   22.1333
6061    6041.0   440.365      9.3218   9.5190     0.0   22.1341
6071    6051.0   440.765      9.3218   9.5190     0.0   22.1410
6081    6061.0   441.165      9.3220   9.5192     0.0   22.1109
6091    6071.0   441.565      9.3218   9.5191     0.0   22.0953
6101    6081.0   441.965      9.3218   9.5190     0.0   22.1273
6111    6091.0   442.365      9.3218   9.5190     0.0   22.1175
6121    6101.0   442.765      9.3218   9.5191     0.0   22.1099
6131    6111.0   443.165      9.3214   9.5186     0.0   22.1025
6141    6121.0   443.565      9.3215   9.5187     0.0   22.1071
6151    6131.0   443.965      9.3219   9.5191     0.0   22.0964
6161    6141.0   444.365      9.3219   9.5192     0.0   22.1079
6171    6151.0   444.765      9.3217   9.5189     0.0   22.0904
6181    6161.0   445.165      9.3217   9.5189     0.0   22.0909
6191    6171.0   445.565      9.3216   9.5188     0.0   22.0953
6201    6181.0   445.965      9.3221   9.5193     0.0   22.0852
6211    6191.0   446.365      9.3221   9.5194     0.0   22.0760
6221    6201.0   446.765      9.3222   9.5194     0.0   22.0684
6231    6211.0   447.165      9.3221   9.5194     0.0   22.0411
6241    6221.0   447.565      9.3220   9.5192     0.0   22.0365
6251    6231.0   447.965      9.3223   9.5195     0.0   22.0304
6261    6241.0   448.365      9.3223   9.5195     0.0   22.0267
6271    6251.0   448.765      9.3221   9.5193     0.0   22.0252
6281    6261.0   449.165      9.3214   9.5186     0.0   22.0297
6291    6271.0   449.565      9.3217   9.5189     0.0   22.0272
6301    6281.0   449.965      9.3219   9.5192     0.0   22.0235
6311    6291.0   450.365      9.3220   9.5192     0.0   22.0209
6321    6301.0   450.765      9.3222   9.5194     0.0   22.0168
6331    6311.0   451.165      9.3223   9.5195     0.0   22.0128
6341    6321.0   451.565      9.3219   9.5192     0.0   22.0096
6351    6331.0   451.965      9.3217   9.5190     0.0   22.0094
6361    6341.0   452.365      9.3220   9.5192     0.0   21.9904
6371    6351.0   452.765      9.3219   9.5191     0.0   21.9888
6381    6361.0   453.165      9.3222   9.5194     0.0   21.9904
6391    6371.0   453.565      9.3220   9.5192     0.0   21.9825
6401    6381.0   453.965      9.3220   9.5192     0.0   21.9825
6411    6391.0   454.365      9.3223   9.5195     0.0   21.9818
6421    6401.0   454.765      9.3217   9.5190     0.0   21.9734
6431    6411.0   455.165      9.3221   9.5193     0.0   21.9687
6441    6421.0   455.565      9.3221   9.5193     0.0   21.9617
6451    6431.0   455.965      9.3220   9.5193     0.0   21.9576
6461    6441.0   456.365      9.3216   9.5189     0.0   21.9608
6471    6451.0   456.765      9.3219   9.5192     0.0   21.9519
6488    6461.0   457.235      9.3227   9.5199     0.0   21.9728
6498    6471.0   457.635      9.3375   9.5347     0.0   22.3542
6508    6481.0   458.035      9.3513   9.5486     0.0   22.6654
6518    6491.0   458.435      9.3645   9.5617     0.0   22.9749
6528    6501.0   458.835      9.3775   9.5747     0.0   23.2254
6538    6511.0   459.235      9.3905   9.5878     0.0   23.4783
6548    6521.0   459.635      9.4038   9.6010     0.0   23.7419
6558    6531.0   460.035      9.4175   9.6147     0.0   23.9872
6568    6541.0   460.435      9.4307   9.6279     0.0   24.2354
6578    6551.0   460.835      9.4443   9.6416     0.0   24.4630
6588    6561.0   461.235      9.4572   9.6545     0.0   24.6794
6598    6571.0   461.635      9.4705   9.6677     0.0   24.9083
6608    6581.0   462.035      9.4841   9.6813     0.0   25.1061
6618    6591.0   462.435      9.4972   9.6944     0.0   25.3045
6628    6601.0   462.835      9.5109   9.7082     0.0   25.4948
6638    6611.0   463.235      9.5240   9.7212     0.0   25.7164
6648    6621.0   463.635      9.5373   9.7345     0.0   25.8945
6658    6631.0   464.035      9.5502   9.7474     0.0   26.0690
6668    6641.0   464.435      9.5642   9.7614     0.0   26.2561
6678    6651.0   464.835      9.5773   9.7745     0.0   26.4181
6688    6661.0   465.235      9.5910   9.7883     0.0   26.5839
6698    6671.0   465.635      9.6045   9.8017     0.0   26.7511
6708    6681.0   466.035      9.6175   9.8148     0.0   26.9021
6718    6691.0   466.435      9.6305   9.8277     0.0   27.0355
6728    6701.0   466.835      9.6441   9.8413     0.0   27.1948
6738    6711.0   467.235      9.6570   9.8543     0.0   27.3514
6748    6721.0   467.635      9.6710   9.8682     0.0   27.5010
6758    6731.0   468.035      9.6835   9.8808     0.0   27.6388
6768    6741.0   468.435      9.6969   9.8941     0.0   27.7676
6778    6751.0   468.835      9.7103   9.9075     0.0   27.9148
6788    6761.0   469.235      9.7235   9.9207     0.0   28.0545
6798    6771.0   469.635      9.7379   9.9351     0.0   28.1937
6808    6781.0   470.035      9.7504   9.9476     0.0   28.3301
6818    6791.0   470.435      9.7641   9.9613     0.0   28.4717
6828    6801.0   470.835      9.7767   9.9740     0.0   28.6032
6838    6811.0   471.235      9.7904   9.9876     0.0   28.7276
6848    6821.0   471.635      9.8034  10.0006     0.0   28.8740
6858    6831.0   472.035      9.8168  10.0140     0.0   29.0176
6868    6841.0   472.435      9.8306  10.0278     0.0   29.1394
6878    6851.0   472.835      9.8436  10.0408     0.0   29.2667
6888    6861.0   473.235      9.8570  10.0543     0.0   29.4220
6898    6871.0   473.635      9.8705  10.0677     0.0   29.5420
6908    6881.0   474.035      9.8842  10.0814     0.0   29.6884
6918    6891.0   474.435      9.8974  10.0947     0.0   29.8155
6928    6901.0   474.835      9.9101  10.1073     0.0   29.9495
6938    6911.0   475.235      9.9236  10.1208     0.0   30.0557
6948    6921.0   475.635      9.9372  10.1344     0.0   30.2040
6958    6931.0   476.035      9.9505  10.1477     0.0   30.3405
6968    6941.0   476.435      9.9639  10.1611     0.0   30.4629
6978    6951.0   476.835      9.9777  10.1749     0.0   30.5946
6988    6961.0   477.235      9.9909  10.1882     0.0   30.7374
6998    6971.0   477.635     10.0038  10.2010     0.0   30.8527
7008    6981.0   478.035     10.0172  10.2145     0.0   30.9882
7018    6991.0   478.435     10.0307  10.2279     0.0   31.1160
7028    7001.0   478.835     10.0435  10.2408     0.0   31.2454
7038    7011.0   479.235     10.0574  10.2546     0.0   31.3762
7048    7021.0   479.635     10.0704  10.2676     0.0   31.5095
7058    7031.0   480.035     10.0840  10.2812     0.0   31.6502
7068    7041.0   480.435     10.0975  10.2947     0.0   31.7728
7078    7051.0   480.835     10.1104  10.3077     0.0   31.9148
7088    7061.0   481.235     10.1238  10.3210     0.0   32.0243
7098    7071.0   481.635     10.1375  10.3347     0.0   32.1746
7108    7081.0   482.035     10.1504  10.3476     0.0   32.2998
7118    7091.0   482.435     10.1639  10.3612     0.0   32.4108
7128    7101.0   482.835     10.1771  10.3743     0.0   32.5494
7138    7111.0   483.235     10.1909  10.3881     0.0   32.6652
7148    7121.0   483.635     10.2043  10.4016     0.0   32.7839
7158    7131.0   484.035     10.2167  10.4140     0.0   32.9247
7168    7141.0   484.435     10.2303  10.4276     0.0   33.0534
7178    7151.0   484.835     10.2440  10.4412     0.0   33.1827
7188    7161.0   485.235     10.2575  10.4547     0.0   33.3174
7198    7171.0   485.635     10.2704  10.4677     0.0   33.4596
7208    7181.0   486.035     10.2836  10.4809     0.0   33.5606
7218    7191.0   486.435     10.2968  10.4940     0.0   33.7012
7228    7201.0   486.835     10.3103  10.5076     0.0   33.8176
7238    7211.0   487.235     10.3241  10.5213     0.0   33.9612
7248    7221.0   487.635     10.3370  10.5342     0.0   34.0973
7258    7231.0   488.035     10.3506  10.5478     0.0   34.2164
7268    7241.0   488.435     10.3637  10.5609     0.0   34.3430
7278    7251.0   488.835     10.3770  10.5742     0.0   34.4641
7288    7261.0   489.235     10.3906  10.5878     0.0   34.6100
7298    7271.0   489.635     10.4031  10.6004     0.0   34.7318
7308    7281.0   490.035     10.4171  10.6144     0.0   34.8594
7318    7291.0   490.435     10.4306  10.6278     0.0   34.9830
7334    7301.0   490.865     10.4128  10.6101     0.0   34.4016
7344    7311.0   491.265     10.4135  10.6107     0.0   34.3431
7354    7321.0   491.665     10.4131  10.6103     0.0   34.2675
7364    7331.0   492.065     10.4133  10.6105     0.0   34.2254
7374    7341.0   492.465     10.4130  10.6102     0.0   34.1609
7384    7351.0   492.865     10.4135  10.6107     0.0   34.1146
7394    7361.0   493.265     10.4143  10.6115     0.0   34.0671
7404    7371.0   493.665     10.4131  10.6103     0.0   34.0063
7414    7381.0   494.065     10.4138  10.6110     0.0   33.9574
7424    7391.0   494.465     10.4131  10.6103     0.0   33.8991
7434    7401.0   494.865     10.4137  10.6109     0.0   33.8755
7444    7411.0   495.265     10.4137  10.6109     0.0   33.8439
7454    7421.0   495.665     10.4129  10.6101     0.0   33.8074
7464    7431.0   496.065     10.4133  10.6106     0.0   33.7803
7474    7441.0   496.465     10.4135  10.6107     0.0   33.7356
7484    7451.0   496.865     10.4138  10.6110     0.0   33.6944
7494    7461.0   497.265     10.4135  10.6107     0.0   33.6631
7504    7471.0   497.665     10.4133  10.6106     0.0   33.6406
7514    7481.0   498.065     10.4134  10.6106     0.0   33.6099
7524    7491.0   498.465     10.4131  10.6103     0.0   33.5888
7534    7501.0   498.865     10.4132  10.6104     0.0   33.5764
7544    7511.0   499.265     10.4132  10.6104     0.0   33.5409
7554    7521.0   499.665     10.4135  10.6107     0.0   33.5085
7564    7531.0   500.065     10.4131  10.6103     0.0   33.4786
7574    7541.0   500.465     10.4136  10.6108     0.0   33.4550
7584    7551.0   500.865     10.4132  10.6104     0.0   33.4384
7594    7561.0   501.265     10.4138  10.6110     0.0   33.4090
7604    7571.0   501.665     10.4135  10.6107     0.0   33.3834
7614    7581.0   502.065     10.4133  10.6105     0.0   33.3540
7624    7591.0   502.465     10.4133  10.6106     0.0   33.3277
7634    7601.0   502.865     10.4135  10.6107     0.0   33.3153
7644    7611.0   503.265     10.4133  10.6105     0.0   33.2879
7654    7621.0   503.665     10.4140  10.6112     0.0   33.2684
7664    7631.0   504.065     10.4130  10.6103     0.0   33.2619
7674    7641.0   504.465     10.4133  10.6105     0.0   33.2495
7684    7651.0   504.865     10.4136  10.6108     0.0   33.2303
7694    7661.0   505.265     10.4135  10.6108     0.0   33.2046
7704    7671.0   505.665     10.4137  10.6109     0.0   33.1835
7714    7681.0   506.065     10.4138  10.6110     0.0   33.1511
7724    7691.0   506.465     10.4133  10.6105     0.0   33.1429
7734    7701.0   506.865     10.4133  10.6106     0.0   33.1074
7744    7711.0   507.265     10.4134  10.6106     0.0   33.0954
7754    7721.0   507.665     10.4134  10.6106     0.0   33.0669
7764    7731.0   508.065     10.4133  10.6105     0.0   33.0551
7775    7741.0   508.465     10.4132  10.6105     0.0   33.0448
7785    7751.0   508.865     10.4136  10.6108     0.0   33.0262
7795    7761.0   509.265     10.4133  10.6105     0.0   33.0063
7805    7771.0   509.665     10.4134  10.6106     0.0   33.0007
7815    7781.0   510.065     10.4135  10.6108     0.0   32.9936
7825    7791.0   510.465     10.4130  10.6102     0.0   32.9476
7835    7801.0   510.865     10.4133  10.6106     0.0   32.9377
7845    7811.0   511.265     10.4135  10.6107     0.0   32.9250
7855    7821.0   511.665     10.4136  10.6108     0.0   32.9172
7865    7831.0   512.065     10.4137  10.6109     0.0   32.9163
7875    7841.0   512.465     10.4134  10.6106     0.0   32.8892
7885    7851.0   512.865     10.4130  10.6102     0.0   32.8643
7895    7861.0   513.265     10.4129  10.6101     0.0   32.8669
7905    7871.0   513.665     10.4137  10.6109     0.0   32.8638
7915    7881.0   514.065     10.4135  10.6107     0.0   32.8508
7925    7891.0   514.465     10.4138  10.6111     0.0   32.8287
7935    7901.0   514.865     10.4133  10.6105     0.0   32.8191
7945    7911.0   515.265     10.4139  10.6111     0.0   32.7971
7955    7921.0   515.665     10.4128  10.6101     0.0   32.7860
7965    7931.0   516.065     10.4136  10.6108     0.0   32.7820
7975    7941.0   516.465     10.4133  10.6105     0.0   32.7618
7985    7951.0   516.865     10.4133  10.6105     0.0   32.7545
7995    7961.0   517.265     10.4136  10.6108     0.0   32.7453
8005    7971.0   517.665     10.4137  10.6109     0.0   32.7227
8015    7981.0   518.065     10.4138  10.6110     0.0   32.7135
8025    7991.0   518.465     10.4131  10.6104     0.0   32.7004
8035    8001.0   518.865     10.4136  10.6108     0.0   32.6827
8045    8011.0   519.265     10.4137  10.6110     0.0   32.6761
8055    8021.0   519.665     10.4132  10.6105     0.0   32.6655
8065    8031.0   520.065     10.4131  10.6104     0.0   32.6604
8075    8041.0   520.465     10.4135  10.6107     0.0   32.6514
8085    8051.0   520.865     10.4135  10.6107     0.0   32.6334
8095    8061.0   521.265     10.4135  10.6107     0.0   32.6075
8105    8071.0   521.665     10.4132  10.6105     0.0   32.5941
8115    8081.0   522.065     10.4132  10.6104     0.0   32.5951
8125    8091.0   522.465     10.4136  10.6108     0.0   32.5939
8135    8101.0   522.865     10.4137  10.6109     0.0   32.5657
8145    8111.0   523.265     10.4134  10.6107     0.0   32.5350
8155    8121.0   523.665     10.4134  10.6106     0.0   32.5291
8165    8131.0   524.065     10.4131  10.6103     0.0   32.5042
8175    8141.0   524.465     10.4129  10.6101     0.0   32.4765
8185    8151.0   524.865     10.4131  10.6103     0.0   32.4739
8195    8161.0   525.265     10.4137  10.6109     0.0   32.4519
8205    8171.0   525.665     10.4138  10.6110     0.0   32.4523
8215    8181.0   526.065     10.4131  10.6103     0.0   32.4466
8225    8191.0   526.465     10.4136  10.6109     0.0   32.4389
8235    8201.0   526.865     10.4138  10.6110     0.0   32.4274
8245    8211.0   527.265     10.4132  10.6105     0.0   32.4135
8255    8221.0   527.665     10.4137  10.6110     0.0   32.4043
8265    8231.0   528.065     10.4129  10.6101     0.0   32.3842
8275    8241.0   528.465     10.4139  10.6111     0.0   32.3739
8285    8251.0   528.865     10.4130  10.6102     0.0   32.3684
8295    8261.0   529.265     10.4138  10.6111     0.0   32.3606
8305    8271.0   529.665     10.4131  10.6103     0.0   32.3396
8315    8281.0   530.065     10.4140  10.6113     0.0   32.3433
8325    8291.0   530.465     10.4132  10.6104     0.0   32.3396
8335    8301.0   530.865     10.4134  10.6107     0.0   32.3333
8345    8311.0   531.265     10.4138  10.6110     0.0   32.3336
8355    8321.0   531.665     10.4136  10.6108     0.0   32.3367
8365    8331.0   532.065     10.4136  10.6108     0.0   32.3196
8375    8341.0   532.465     10.4137  10.6109     0.0   32.3053
8385    8351.0   532.865     10.4133  10.6106     0.0   32.2873
8395    8361.0   533.265     10.4129  10.6101     0.0   32.2980
8405    8371.0   533.665     10.4134  10.6106     0.0   32.2860
8415    8381.0   534.065     10.4132  10.6104     0.0   32.2608
8425    8391.0   534.465     10.4136  10.6109     0.0   32.2588
8435    8401.0   534.865     10.4131  10.6103     0.0   32.2359
8445    8411.0   535.265     10.4133  10.6106     0.0   32.2198
8455    8421.0   535.665     10.4133  10.6105     0.0   32.2212
8465    8431.0   536.065     10.4137  10.6109     0.0   32.2345
8475    8441.0   536.465     10.4138  10.6110     0.0   32.2214
8485    8451.0   536.865     10.4140  10.6112     0.0   32.2004
8495    8461.0   537.265     10.4134  10.6106     0.0   32.1911
8505    8471.0   537.665     10.4135  10.6108     0.0   32.1970
8515    8481.0   538.065     10.4137  10.6109     0.0   32.1959
8525    8491.0   538.465     10.4132  10.6105     0.0   32.1635
8535    8501.0   538.865     10.4132  10.6104     0.0   32.1550
8545    8511.0   539.265     10.4124  10.6096     0.0   32.1525
8555    8521.0   539.665     10.4139  10.6111     0.0   32.1748
8565    8531.0   540.065     10.4131  10.6103     0.0   32.1487
8575    8541.0   540.465     10.4133  10.6106     0.0   32.1476
8585    8551.0   540.865     10.4133  10.6106     0.0   32.1468
8595    8561.0   541.265     10.4138  10.6110     0.0   32.1469
8605    8571.0   541.665     10.4135  10.6107     0.0   32.1263
8615    8581.0   542.065     10.4143  10.6116     0.0   32.0930
8625    8591.0   542.465     10.4137  10.6109     0.0   32.1111
8635    8601.0   542.865     10.4138  10.6111     0.0   32.0832
8645    8611.0   543.265     10.4135  10.6107     0.0   32.1086
8655    8621.0   543.665     10.4135  10.6107     0.0   32.0876
8665    8631.0   544.065     10.4138  10.6110     0.0   32.1086
8675    8641.0   544.465     10.4137  10.6109     0.0   32.1124
8685    8651.0   544.865     10.4130  10.6103     0.0   32.0960
8695    8661.0   545.265     10.4138  10.6110     0.0   32.0889
8705    8671.0   545.665     10.4137  10.6109     0.0   32.0865
8715    8681.0   546.065     10.4141  10.6113     0.0   32.0935
8725    8691.0   546.465     10.4138  10.6110     0.0   32.0804
8735    8701.0   546.865     10.4133  10.6105     0.0   32.0749
8745    8711.0   547.265     10.4137  10.6109     0.0   32.0731
8755    8721.0   547.665     10.4133  10.6105     0.0   32.0697
8765    8731.0   548.065     10.4132  10.6104     0.0   32.0625
8775    8741.0   548.465     10.4136  10.6109     0.0   32.0443
8785    8751.0   548.865     10.4142  10.6114     0.0   32.0452
8795    8761.0   549.265     10.4134  10.6107     0.0   32.0410
8805    8771.0   549.665     10.4138  10.6110     0.0   31.9871
8815    8781.0   550.065     10.4136  10.6108     0.0   31.9590
8825    8791.0   550.465     10.4140  10.6112     0.0   31.9659
8835    8801.0   550.865     10.4136  10.6109     0.0   31.9539
8845    8811.0   551.265     10.4130  10.6102     0.0   31.9450
8855    8821.0   551.665     10.4133  10.6105     0.0   31.9615
8865    8831.0   552.065     10.4137  10.6109     0.0   31.9463
8875    8841.0   552.465     10.4140  10.6112     0.0   31.9129
8885    8851.0   552.865     10.4134  10.6106     0.0   31.9109
8895    8861.0   553.265     10.4137  10.6110     0.0   31.8927
8905    8871.0   553.665     10.4137  10.6109     0.0   31.9088
8915    8881.0   554.065     10.4139  10.6111     0.0   31.8798
8925    8891.0   554.465     10.4132  10.6105     0.0   31.8846
8935    8901.0   554.865     10.4136  10.6108     0.0   31.8831
8945    8911.0   555.265     10.4139  10.6111     0.0   31.8737
8955    8921.0   555.665     10.4137  10.6109     0.0   31.8568
8965    8931.0   556.065     10.4136  10.6108     0.0   31.8704
8975    8941.0   556.465     10.4133  10.6106     0.0   31.8451
8985    8951.0   556.865     10.4132  10.6105     0.0   31.8712
8995    8961.0   557.265     10.4137  10.6110     0.0   31.8742
9005    8971.0   557.665     10.4134  10.6106     0.0   31.8280
9015    8981.0   558.065     10.4137  10.6109     0.0   31.8191
9025    8991.0   558.465     10.4136  10.6108     0.0   31.8095
9035    9001.0   558.865     10.4137  10.6109     0.0   31.7918
9045    9011.0   559.265     10.4141  10.6113     0.0   31.7698
9055    9021.0   559.665     10.4138  10.6110     0.0   31.7709
9065    9031.0   560.065     10.4133  10.6105     0.0   31.7748
9075    9041.0   560.465     10.4138  10.6110     0.0   31.7629
