           Num  Time(s)  PosAbs(mm)  Pos(mm)  Pos(%)  Load(kN)
10895  10841.0  496.455      3.8861  14.5394     0.0   49.0009
10905  10851.0  496.855      3.9124  14.5658     0.0   49.0173
10915  10861.0  497.255      3.9394  14.5928     0.0   49.0526
10925  10871.0  497.655      3.9659  14.6193     0.0   49.0733
10935  10881.0  498.055      3.9926  14.6459     0.0   49.1043
10945  10891.0  498.455      4.0191  14.6725     0.0   49.1283
10955  10901.0  498.855      4.0456  14.6990     0.0   49.1503
10965  10911.0  499.255      4.0724  14.7258     0.0   49.1793
10975  10921.0  499.655      4.0992  14.7526     0.0   49.2068
10985  10931.0  500.055      4.1259  14.7792     0.0   49.2287
10995  10941.0  500.455      4.1525  14.8059     0.0   49.2668
11005  10951.0  500.855      4.1793  14.8327     0.0   49.2901
11015  10961.0  501.255      4.2058  14.8591     0.0   49.3059
11025  10971.0  501.655      4.2326  14.8859     0.0   49.3406
11035  10981.0  502.055      4.2591  14.9125     0.0   49.3651
11045  10991.0  502.455      4.2858  14.9392     0.0   49.3926
11055  11001.0  502.855      4.3124  14.9658     0.0   49.4228
11065  11011.0  503.255      4.3394  14.9928     0.0   49.4462
11075  11021.0  503.655      4.3659  15.0193     0.0   49.4721
11085  11031.0  504.055      4.3925  15.0458     0.0   49.4918
11095  11041.0  504.455      4.4191  15.0725     0.0   49.5219
11105  11051.0  504.855      4.4458  15.0992     0.0   49.5515
11115  11061.0  505.255      4.4723  15.1256     0.0   49.5716
11125  11071.0  505.655      4.4989  15.1523     0.0   49.5986
11135  11081.0  506.055      4.5259  15.1793     0.0   49.6253
11145  11091.0  506.455      4.5527  15.2060     0.0   49.6510
11155  11101.0  506.855      4.5787  15.2321     0.0   49.6671
11165  11111.0  507.255      4.6059  15.2593     0.0   49.6931
11175  11121.0  507.655      4.6326  15.2860     0.0   49.7302
11185  11131.0  508.055      4.6592  15.3126     0.0   49.7460
11195  11141.0  508.455      4.6859  15.3393     0.0   49.7743
11205  11151.0  508.855      4.7127  15.3660     0.0   49.7879
11215  11161.0  509.255      4.7391  15.3925     0.0   49.8141
11225  11171.0  509.655      4.7660  15.4194     0.0   49.8426
11235  11181.0  510.055      4.7924  15.4458     0.0   49.8678
11245  11191.0  510.455      4.8191  15.4725     0.0   49.8843
11255  11201.0  510.855      4.8460  15.4994     0.0   49.9070
11265  11211.0  511.255      4.8726  15.5260     0.0   49.9269
11275  11221.0  511.655      4.8991  15.5525     0.0   49.9558
11285  11231.0  512.055      4.9259  15.5793     0.0   49.9757
11295  11241.0  512.455      4.9523  15.6056     0.0   49.9949
11305  11251.0  512.855      4.9793  15.6327     0.0   50.0266
11315  11261.0  513.255      5.0058  15.6591     0.0   50.0458
11325  11271.0  513.655      5.0326  15.6859     0.0   50.0728
11335  11281.0  514.055      5.0591  15.7125     0.0   50.0960
11345  11291.0  514.455      5.0858  15.7392     0.0   50.1130
11355  11301.0  514.855      5.1127  15.7660     0.0   50.1368
11365  11311.0  515.255      5.1392  15.7926     0.0   50.1646
11375  11321.0  515.655      5.1657  15.8191     0.0   50.1792
11385  11331.0  516.055      5.1926  15.8460     0.0   50.2189
11395  11341.0  516.455      5.2190  15.8724     0.0   50.2246
11405  11351.0  516.855      5.2458  15.8991     0.0   50.2665
11415  11361.0  517.255      5.2726  15.9260     0.0   50.2797
11425  11371.0  517.655      5.2993  15.9526     0.0   50.3058
11435  11381.0  518.055      5.3257  15.9791     0.0   50.3177
11445  11391.0  518.455      5.3526  16.0060     0.0   50.3551
11455  11401.0  518.855      5.3790  16.0324     0.0   50.3648
11465  11411.0  519.255      5.4060  16.0594     0.0   50.3942
11475  11421.0  519.655      5.4326  16.0860     0.0   50.4197
11485  11431.0  520.055      5.4592  16.1126     0.0   50.4507
11495  11441.0  520.455      5.4856  16.1390     0.0   50.4543
11505  11451.0  520.855      5.5126  16.1659     0.0   50.4791
11515  11461.0  521.255      5.5391  16.1924     0.0   50.5037
11525  11471.0  521.655      5.5658  16.2192     0.0   50.5276
11535  11481.0  522.055      5.5922  16.2456     0.0   50.5438
11545  11491.0  522.455      5.6188  16.2722     0.0   50.5678
11555  11501.0  522.855      5.6458  16.2992     0.0   50.5892
11565  11511.0  523.255      5.6725  16.3258     0.0   50.6170
11575  11521.0  523.655      5.6994  16.3527     0.0   50.6373
11585  11531.0  524.055      5.7259  16.3793     0.0   50.6543
11595  11541.0  524.455      5.7525  16.4059     0.0   50.6774
11605  11551.0  524.855      5.7794  16.4328     0.0   50.6992
11615  11561.0  525.255      5.8059  16.4593     0.0   50.7285
11625  11571.0  525.655      5.8327  16.4861     0.0   50.7430
11635  11581.0  526.055      5.8593  16.5127     0.0   50.7707
11645  11591.0  526.455      5.8861  16.5394     0.0   50.7897
11655  11601.0  526.855      5.9126  16.5659     0.0   50.8097
11665  11611.0  527.255      5.9392  16.5926     0.0   50.8150
11675  11621.0  527.655      5.9660  16.6194     0.0   50.8409
11685  11631.0  528.055      5.9924  16.6458     0.0   50.8580
11695  11641.0  528.455      6.0190  16.6724     0.0   50.8775
11705  11651.0  528.855      6.0462  16.6996     0.0   50.9116
11715  11661.0  529.255      6.0721  16.7255     0.0   50.9169
11725  11671.0  529.655      6.0989  16.7523     0.0   50.9397
11735  11681.0  530.055      6.1257  16.7791     0.0   50.9499
11745  11691.0  530.455      6.1526  16.8059     0.0   50.9948
11755  11701.0  530.855      6.1792  16.8326     0.0   51.0123
11765  11711.0  531.255      6.2059  16.8592     0.0   51.0243
11775  11721.0  531.655      6.2323  16.8857     0.0   51.0427
11785  11731.0  532.055      6.2588  16.9122     0.0   51.0659
11795  11741.0  532.455      6.2857  16.9390     0.0   51.0892
11805  11751.0  532.855      6.3122  16.9656     0.0   51.1050
11815  11761.0  533.255      6.3392  16.9926     0.0   51.1213
11825  11771.0  533.655      6.3657  17.0191     0.0   51.1464
11835  11781.0  534.055      6.3927  17.0461     0.0   51.1739
11845  11791.0  534.455      6.4191  17.0724     0.0   51.1883
11855  11801.0  534.855      6.4456  17.0990     0.0   51.2122
11865  11811.0  535.255      6.4727  17.1261     0.0   51.2419
11875  11821.0  535.655      6.4994  17.1528     0.0   51.2543
11885  11831.0  536.055      6.5260  17.1794     0.0   51.2782
11895  11841.0  536.455      6.5526  17.2060     0.0   51.2975
11905  11851.0  536.855      6.5795  17.2329     0.0   51.3172
11915  11861.0  537.255      6.6055  17.2589     0.0   51.3272
11925  11871.0  537.655      6.6325  17.2859     0.0   51.3527
11935  11881.0  538.055      6.6591  17.3124     0.0   51.3704
11945  11891.0  538.455      6.6857  17.3391     0.0   51.3858
11955  11901.0  538.855      6.7130  17.3664     0.0   51.4218
11965  11911.0  539.255      6.7389  17.3922     0.0   51.4261
11975  11921.0  539.655      6.7655  17.4189     0.0   51.4457
11985  11931.0  540.055      6.7927  17.4461     0.0   51.4711
11995  11941.0  540.455      6.8190  17.4724     0.0   51.4878
12005  11951.0  540.855      6.8459  17.4993     0.0   51.5111
12015  11961.0  541.255      6.8721  17.5255     0.0   51.5239
12025  11971.0  541.655      6.8989  17.5523     0.0   51.5416
12035  11981.0  542.055      6.9254  17.5788     0.0   51.5615
12045  11991.0  542.455      6.9524  17.6058     0.0   51.5791
12055  12001.0  542.855      6.9791  17.6325     0.0   51.5917
12065  12011.0  543.255      7.0064  17.6597     0.0   51.6201
12075  12021.0  543.655      7.0325  17.6859     0.0   51.6301
12085  12031.0  544.055      7.0590  17.7124     0.0   51.6474
12095  12041.0  544.455      7.0858  17.7392     0.0   51.6554
12105  12051.0  544.855      7.1126  17.7660     0.0   51.6952
12115  12061.0  545.255      7.1394  17.7927     0.0   51.7041
12125  12071.0  545.655      7.1660  17.8194     0.0   51.7232
12135  12081.0  546.055      7.1929  17.8463     0.0   51.7518
12145  12091.0  546.455      7.2191  17.8725     0.0   51.7643
12155  12101.0  546.855      7.2458  17.8992     0.0   51.7886
12165  12111.0  547.255      7.2725  17.9259     0.0   51.7909
12175  12121.0  547.655      7.2992  17.9526     0.0   51.8179
12185  12131.0  548.055      7.3259  17.9793     0.0   51.8285
12195  12141.0  548.455      7.3528  18.0061     0.0   51.8488
12205  12151.0  548.855      7.3789  18.0323     0.0   51.8648
12215  12161.0  549.255      7.4059  18.0593     0.0   51.8862
12225  12171.0  549.655      7.4323  18.0857     0.0   51.9100
12235  12181.0  550.055      7.4595  18.1129     0.0   51.9291
12245  12191.0  550.455      7.4858  18.1391     0.0   51.9499
12255  12201.0  550.855      7.5120  18.1654     0.0   51.9509
12265  12211.0  551.255      7.5393  18.1926     0.0   51.9739
12275  12221.0  551.655      7.5653  18.2187     0.0   51.9924
12285  12231.0  552.055      7.5925  18.2458     0.0   52.0193
12295  12241.0  552.455      7.6192  18.2726     0.0   52.0431
12305  12251.0  552.855      7.6459  18.2993     0.0   52.0585
12315  12261.0  553.255      7.6725  18.3259     0.0   52.0719
12325  12271.0  553.655      7.6991  18.3525     0.0   52.0877
12335  12281.0  554.055      7.7261  18.3795     0.0   52.1237
12345  12291.0  554.455      7.7524  18.4057     0.0   52.1337
12355  12301.0  554.855      7.7787  18.4321     0.0   52.1546
12365  12311.0  555.255      7.8062  18.4596     0.0   52.1782
12375  12321.0  555.655      7.8327  18.4860     0.0   52.1792
12385  12331.0  556.055      7.8591  18.5125     0.0   52.1989
12395  12341.0  556.455      7.8854  18.5388     0.0   52.2225
